SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2900, 29, 0.03015310, -0.66345626, -0.73777264, 1.70212686, 0.34694666, -1.42786300, -44.57761002, -6.08009338, -105.67085266, 42.29504395, 3.61081910, 9.99082470, 0.92964065, -0.35666305, -0.06067061, -0.06984854, 0.03274988, -0.00807899, -0.00052509, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, -0.06494689, -0.97437710, 0.20855656, -0.69926739, 0.55613500, -0.08737012, -39.19906235, -19.78953552, 100.87693787, 100.82569885, -3.77824521, 60.44020081, 0.53756171, -0.67613411, -0.36952570, -0.34252137, -0.00097560, -0.00605780, -0.02296220, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.06835277, -0.98201531, 0.20975834, -0.66504389, 0.58892542, 0.00010708, -39.52060699, -20.34492874, 101.22770691, 100.81867218, -3.77934694, 60.44599915, 0.53758198, -0.67608535, -0.36953351, -0.34257755, 0.00245066, 0.00173883, -0.02332659, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.03120650, -0.66496682, -0.73881012, 1.68334138, 0.56623083, -0.55131620, -44.75299454, -6.05086231, -105.37854004, 42.31186295, 3.61868978, 9.99050522, 0.92958868, -0.35679331, -0.06074358, -0.06981217, 0.03186017, -0.00677489, 0.00071423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.03275863, -0.66751337, -0.73932964, 1.78955352, 0.71909422, 0.16598022, -44.28529739, -7.48319197, -105.05699921, 42.33012390, 3.62291932, 9.99657917, 0.92952818, -0.35693485, -0.06080787, -0.06983840, 0.03041698, -0.00445233, 0.00144699, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.07081175, -0.98503822, 0.21048559, -0.99946070, 0.56648874, -0.08544726, -39.52060699, -23.06343079, 100.64308929, 100.80828857, -3.77955914, 60.45174408, 0.53762531, -0.67601866, -0.36953530, -0.34263921, 0.00489931, 0.00473216, -0.02421209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.03394754, -0.67056113, -0.73789805, 1.48623729, 0.64614940, 0.77824193, -43.46682358, -6.81087399, -105.34931183, 42.36880493, 3.56766200, 10.00037384, 0.92940420, -0.35729116, -0.06039605, -0.07002339, 0.02900295, -0.00170775, 0.00027244, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, -0.07223348, -0.98591870, 0.21116100, -1.31888759, 0.73215449, -0.09778047, -39.34521866, -19.26337242, 103.85852051, 100.79460144, -3.77996635, 60.45914841, 0.53768247, -0.67593163, -0.36953604, -0.34272039, 0.00631627, 0.00557137, -0.02510200, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, 0.03558093, -0.67161858, -0.73814064, 1.18317080, 0.55694520, 1.05858910, -44.89915085, -6.46009922, -105.75855255, 42.38132858, 3.56474710, 10.01203346, 0.92935801, -0.35738897, -0.06041648, -0.07012058, 0.02662507, -0.00108044, 0.00084399, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3300, 33, -0.07255609, -0.98359722, 0.20899816, -1.39363611, 1.09219837, -0.07289848, -39.34521866, -19.26337242, 103.85852051, 100.77994537, -3.78127432, 60.47004318, 0.53773165, -0.67583108, -0.36955002, -0.34282625, 0.00662096, 0.00320583, -0.02318591, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.03532831, -0.67061698, -0.73792607, 0.52374822, 0.37860644, 1.34045506, -44.89915085, -6.46009922, -105.75855255, 42.38731766, 3.55862141, 10.02459717, 0.92933142, -0.35743585, -0.06040975, -0.07023868, 0.02678084, -0.00219551, 0.00072475, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3400, 34, -0.07276016, -0.98131877, 0.20753622, -1.29023778, 1.40857887, -0.18914238, -39.46214676, -21.01724625, 99.18152618, 100.79456329, -3.78946924, 60.48814011, 0.53756225, -0.67586273, -0.36966026, -0.34291083, 0.00677750, 0.00090802, -0.02184667, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, 0.03280187, -0.66904849, -0.73722684, 0.06059438, 0.15167390, 1.46276617, -44.37298965, -9.12014008, -105.78778076, 42.38861847, 3.55001044, 10.03654289, 0.92931986, -0.35744709, -0.06037813, -0.07036212, 0.02917576, -0.00381236, 0.00005859, 0.00000000, 0.00000000, 0.00000000, 0.00000000
