SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2300, 23, -0.05022014, -0.98744529, 0.20460410, -0.38041362, -0.65466136, 0.31246963, -38.96521378, -20.05261612, 104.79392242, 101.74301147, -3.10745788, -0.61499435, 0.63093370, -0.77534425, 0.02127227, -0.01764764, -0.00397410, 0.00962720, -0.00227898, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.07045585, -0.71271139, -0.68477786, 0.12786384, -0.60742164, 0.26592174, -41.50833130, -12.71557999, -104.67699432, 46.97229767, 4.26170206, -44.96995544, 0.84118116, -0.38101837, 0.12079868, 0.36420721, 0.00401014, -0.01634313, 0.00438513, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, 0.06750330, -0.71168512, -0.68511748, 0.19942172, -0.74288547, 0.22815742, -41.50833130, -12.71557999, -104.67699432, 46.97401047, 4.25491667, -44.97375870, 0.84117424, -0.38100696, 0.12086726, 0.36421236, 0.00672770, -0.01732980, 0.00465667, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, -0.05134480, -0.98517662, 0.20471758, -0.25801313, -0.51318604, 0.19758971, -39.02367783, -22.21572685, 102.25080109, 101.74071503, -3.10835290, -0.62042570, 0.63095003, -0.77533048, 0.02131430, -0.01762336, -0.00287127, 0.00735011, -0.00243651, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.06500150, -0.71349204, -0.68463677, 0.50210750, -0.43214244, -0.04850318, -41.15755463, -10.05553913, -104.53083801, 46.97877884, 4.25227356, -44.97721863, 0.84115177, -0.38103053, 0.12091355, 0.36422455, 0.00916395, -0.01557069, 0.00421999, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.04896250, -0.98350400, 0.20451874, -0.06446888, -0.45698789, 0.19758067, -38.87752151, -21.01724625, 103.50774384, 101.74034882, -3.10936356, -0.62530929, 0.63095313, -0.77532727, 0.02135296, -0.01760325, -0.00526973, 0.00567527, -0.00225187, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, 0.06599386, -0.71489316, -0.68387431, 0.79234856, -0.38853586, -0.19245213, -41.68371964, -9.50014591, -104.32621765, 46.98638916, 4.25096893, -44.98135757, 0.84111536, -0.38107824, 0.12096124, 0.36424285, 0.00813513, -0.01425113, 0.00354090, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.04886867, -0.98349291, 0.20400198, -0.09748916, -0.61100358, 0.12513001, -39.05290985, -19.61414719, 105.93393707, 101.73972321, -3.10935187, -0.63155746, 0.63095826, -0.77532268, 0.02139526, -0.01756865, -0.00536847, 0.00566318, -0.00174414, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.06692623, -0.71661806, -0.68475986, 1.03872681, -0.16336939, -0.18110128, -41.74217987, -10.55247021, -104.20929718, 46.99661255, 4.25113916, -44.98377609, 0.84107333, -0.38115117, 0.12100050, 0.36425030, 0.00720036, -0.01263557, 0.00454341, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.05111217, -0.98564059, 0.20209385, -0.08079968, -0.52436763, 0.12673014, -38.73136520, -19.90645981, 101.69541168, 101.72853088, -3.09712625, -0.63691604, 0.63103616, -0.77526265, 0.02136593, -0.01745431, -0.00307464, 0.00779816, 0.00010582, 0.00000000, 0.00000000, 0.00000000, 0.00000000
