SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2400, 24, -0.05487328, -0.98744148, 0.19874573, 0.20941435, -0.08424704, 0.00095794, -38.52674484, -19.87722778, 103.47851563, 101.13179016, -3.02407026, 2.52376652, 0.63436663, -0.77226835, -0.00024641, -0.03435858, 0.00212449, 0.00743390, -0.00687993, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.05423268, -0.99021691, 0.19938220, 0.18902647, 0.08479340, 0.10882122, -38.52674484, -19.87722778, 103.47851563, 101.13364410, -3.02530122, 2.52439141, 0.63435364, -0.77227855, -0.00024435, -0.03437032, 0.00147192, 0.01021631, -0.00748379, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.12300821, -0.71327621, -0.68190336, -0.08179902, -8.46996498, -12.66835403, -42.38526535, -10.72785759, -103.44927979, 45.72283554, 5.75458574, -53.39085388, 0.81342888, -0.36743373, 0.13299051, 0.43085909, -0.02301742, 0.00086264, -0.01269633, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.05374320, -0.99071163, 0.20004958, 0.09699418, 0.22053166, 0.13607509, -38.78982544, -19.96492195, 104.56006622, 101.13451385, -3.02706265, 2.52629519, 0.63434666, -0.77228338, -0.00024768, -0.03439272, 0.00095248, 0.01071643, -0.00812863, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, 0.12628117, -0.71207333, -0.68262762, -0.09926993, -8.84610271, -12.23808765, -42.38526535, -10.72785759, -103.44927979, 45.70709610, 5.77883530, -53.54065323, 0.81286961, -0.36723194, 0.13323566, 0.43200928, -0.02573861, -0.00014852, -0.01208906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, -0.05366269, -0.98963410, 0.19945641, -0.15707456, 0.28523985, 0.14138116, -38.46828461, -19.17568016, 103.82929230, 101.13280487, -3.02899837, 2.52882957, 0.63435680, -0.77227372, -0.00025351, -0.03441979, 0.00083825, 0.00963863, -0.00754767, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.12218532, -0.71392429, -0.68096012, 0.02604758, -9.32287598, -11.82815266, -42.99912262, -10.58170128, -103.30312347, 45.69250488, 5.79677582, -53.69095230, 0.81231511, -0.36701578, 0.13353212, 0.43314296, -0.02129421, 0.00190733, -0.01391594, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.12162448, -0.71699327, -0.68181998, 0.04367175, -9.44341183, -11.21938515, -42.82373428, -12.77404213, -103.36158752, 45.67837524, 5.80951166, -53.83778763, 0.81178057, -0.36678866, 0.13385656, 0.43423611, -0.02048197, 0.00517182, -0.01321991, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.11732505, -0.71622509, -0.68066764, 0.04344709, -9.52993488, -10.66226578, -42.64834976, -9.93861389, -103.27389526, 45.66455841, 5.81765556, -53.98128891, 0.81126487, -0.36655134, 0.13420436, 0.43529156, -0.01601250, 0.00458446, -0.01453263, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, 0.11488532, -0.71817982, -0.68079722, -0.09979941, -9.41378212, -9.99584293, -43.26220322, -10.28938866, -103.39082336, 45.65615082, 5.82570553, -54.11724472, 0.81075943, -0.36636060, 0.13454895, 0.43628639, -0.01345734, 0.00669596, -0.01454662, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, -0.05469577, -0.98803407, 0.20114495, -0.22840498, 0.29885405, 0.21168156, -38.46828461, -20.40339088, 103.91698456, 101.14754486, -3.03387976, 2.53200793, 0.63425505, -0.77235502, -0.00025231, -0.03447022, 0.00181684, 0.00804656, -0.00920242, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.11230382, -0.71752018, -0.68070954, -0.10053846, -9.26209545, -9.27766609, -43.26220322, -10.28938866, -103.39082336, 45.64199829, 5.82590151, -54.24901962, 0.81030202, -0.36610627, 0.13491476, 0.43723565, -0.01079478, 0.00616300, -0.01475200, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, -0.05290521, -0.98729438, 0.20007490, -0.26359138, 0.26254591, 0.24598511, -38.20520401, -20.08184814, 100.99385834, 101.14478302, -3.03679705, 2.53411603, 0.63427222, -0.77233958, -0.00024951, -0.03450154, -0.00004612, 0.00734655, -0.00795451, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.05259663, -0.98800880, 0.20098121, -0.24583618, 0.22745401, 0.28000906, -38.20520401, -20.08184814, 100.99385834, 101.14223480, -3.03998184, 2.53581214, 0.63428789, -0.77232528, -0.00024252, -0.03453237, -0.00040766, 0.00805405, -0.00890663, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.05387921, -0.98981029, 0.20057887, -0.28247645, 0.25761759, 0.40265355, -38.14673996, -20.05261612, 103.65390015, 101.13931274, -3.04442930, 2.53757000, 0.63430578, -0.77230889, -0.00022884, -0.03457205, 0.00080320, 0.00985038, -0.00855406, 0.00000000, 0.00000000, 0.00000000, 0.00000000
