SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.3300, 33, 0.01081252, -0.78486991, -0.61681288, 1.39612603, 1.65324795, -0.32136765, -42.41449738, -13.41712952, -103.06927490, 52.21528625, 2.09064579, 25.83588028, 0.87689155, -0.42518783, -0.11432840, -0.19288731, 0.02558358, -0.00487305, 0.00445570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, -0.05023504, -0.99184304, 0.18343574, -0.18728778, -2.37273216, 0.84670347, -40.57293320, -20.43262100, 98.88921356, 97.90665436, -2.82713890, 92.90652466, 0.43879038, -0.53116930, -0.53530830, -0.48863813, 0.00095168, 0.00238313, -0.04695930, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.01234074, -0.78402030, -0.61567998, 1.05841923, 1.17289150, -0.55342293, -42.41449738, -13.41712952, -103.06927490, 52.23616409, 2.02019405, 25.82337761, 0.87678427, -0.42548814, -0.11378025, -0.19303679, 0.02391385, -0.00587423, 0.00351015, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3300, 33, -0.04869861, -0.99118012, 0.18461609, -0.13623726, -2.25280309, 0.91838366, -40.57293320, -20.43262100, 98.88921356, 97.90645599, -2.83317041, 92.88291931, 0.43886256, -0.53130317, -0.53517354, -0.48857534, -0.00068724, 0.00172289, -0.04814843, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, 0.01156220, -0.78224295, -0.61345178, 0.95231026, 0.76321244, -0.76879865, -42.99912262, -12.97866154, -102.89389038, 52.24575043, 2.03094101, 25.82459641, 0.87675446, -0.42554078, -0.11388281, -0.19299603, 0.02380966, -0.00787009, 0.00151196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3400, 34, -0.04689872, -0.98911613, 0.18432625, -0.15341778, -2.26944947, 0.88334364, -41.06986237, -20.02338409, 100.49693298, 97.90608978, -2.83881211, 92.85920715, 0.43893793, -0.53143525, -0.53503907, -0.48851126, -0.00258505, -0.00033662, -0.04786191, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3600, 36, 0.00949599, -0.78089952, -0.61525363, 0.73966187, 0.04519735, -0.81385469, -43.20374298, -13.09558582, -103.15696716, 52.25299835, 2.03758860, 25.81991768, 0.87674022, -0.42558879, -0.11392830, -0.19292793, 0.02601732, -0.00929496, 0.00342722, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3500, 35, -0.04544470, -0.98857957, 0.18413356, -0.11735733, -2.33762312, 0.88180250, -40.19292450, -21.13417053, 100.55538940, 98.00036621, -2.83347058, 92.80375671, 0.43876272, -0.53203374, -0.53520519, -0.48783502, -0.00409434, -0.00081365, -0.04726328, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, 0.00370689, -0.78221554, -0.61712748, 0.82957065, -0.32823882, -1.03027844, -43.11604691, -12.74481106, -103.27389526, 52.26100922, 2.04361486, 25.81096840, 0.87672991, -0.42564803, -0.11395447, -0.19282874, 0.03190928, -0.00805494, 0.00540522, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3800, 38, 0.00462973, -0.78240740, -0.61523449, 0.82949209, -0.13991830, -1.39369917, -43.02835464, -12.86173630, -102.66004181, 52.26898956, 2.05366516, 25.80123329, 0.87672389, -0.42570052, -0.11400831, -0.19270834, 0.03113320, -0.00794823, 0.00363097, 0.00000000, 0.00000000, 0.00000000, 0.00000000
