SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2800, 28, -0.06241758, -0.98390418, 0.21934751, -0.10445420, -0.02749135, 0.32969135, -38.90675354, -19.64337921, 103.27389526, 102.59590912, -3.36742473, 55.93181992, 0.54126453, -0.69759500, -0.34958476, -0.31334403, 0.00392442, 0.00943523, -0.00257650, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, -0.06275208, -0.98374778, 0.21895082, -0.12223893, -0.02839931, 0.34718177, -38.93598175, -20.87108994, 104.67699432, 102.59475708, -3.37075496, 55.93077469, 0.54126334, -0.69760066, -0.34955886, -0.31336239, 0.00398370, 0.00929599, -0.00217838, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.01754479, -0.69435805, -0.70922607, -0.62729198, 1.22853315, 0.28862113, -44.86991882, -8.24320412, -105.17392731, 45.10446548, 1.50630140, 12.78036880, 0.91827428, -0.37975854, -0.05474617, -0.09776884, 0.00869812, -0.01381759, 0.00367776, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, 0.01874067, -0.69420868, -0.70818639, -0.66332233, 1.41539073, 0.37930536, -45.01607513, -8.36012840, -105.08622742, 45.09815216, 1.51374125, 12.79299450, 0.91828644, -0.37969491, -0.05484216, -0.09784821, 0.00763136, -0.01389430, 0.00256990, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, -0.06213828, -0.98464638, 0.22010088, -0.17528839, 0.00588164, 0.31334421, -38.99444580, -21.30955887, 103.44927979, 102.59304810, -3.37382722, 55.93015289, 0.54126519, -0.69760180, -0.34953532, -0.31338289, 0.00331009, 0.01019140, -0.00335459, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, -0.06158767, -0.98318034, 0.22171023, -0.24803796, 0.21171574, 0.30038369, -39.19906235, -19.73107338, 101.54925537, 102.59047699, -3.37722039, 55.93156815, 0.54126567, -0.69759345, -0.34952024, -0.31341758, 0.00270778, 0.00871750, -0.00500553, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.01959639, -0.69377935, -0.70824516, -0.82347333, 1.26029134, 0.36062053, -45.01607513, -8.36012840, -105.08622742, 45.08861160, 1.51058578, 12.80492592, 0.91830707, -0.37961575, -0.05484828, -0.09795892, 0.00684975, -0.01422237, 0.00252977, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.02005236, -0.69314444, -0.70741957, -0.48487207, 1.31518793, 0.34122702, -44.57761002, -9.50014591, -104.73545837, 45.08404922, 1.51759028, 12.81656837, 0.91831398, -0.37956697, -0.05493901, -0.09803103, 0.00638324, -0.01477067, 0.00161694, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, -0.06169886, -0.98166126, 0.22179164, -0.38904816, 0.24497467, 0.23221752, -39.08213806, -19.46799088, 101.75387573, 102.58646393, -3.38001108, 55.93345642, 0.54127556, -0.69757533, -0.34950703, -0.31345525, 0.00276460, 0.00718836, -0.00514496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.01990189, -0.69356859, -0.70775610, -0.71652925, 1.31288218, 0.23841020, -44.66530228, -9.52937698, -104.96930695, 45.07717133, 1.52529848, 12.82746410, 0.91832954, -0.37949932, -0.05503090, -0.09809594, 0.00666523, -0.01427245, 0.00188415, 0.00000000, 0.00000000, 0.00000000, 0.00000000
