SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2300, 23, -0.01282274, -0.89691174, -0.43464863, -15.80311680, -25.02712822, -25.53582573, -29.14352417, -28.32505035, -89.06752014, 65.98233795, 4.30459452, 23.91689301, 0.82421041, -0.52579004, -0.14356048, -0.15366344, 0.08701947, -0.01447827, 0.02985014, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, -0.01441845, -0.88874263, -0.43784276, -16.37901115, -22.03531075, -24.97504234, -28.70505714, -28.26658821, -89.35983276, 65.79588318, 4.43969011, 23.61121559, 0.82556647, -0.52460241, -0.14287402, -0.15106136, 0.09094656, -0.02117342, 0.03017262, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, -0.01179565, -0.87824243, -0.43709001, -16.81404114, -18.53372383, -23.11531830, -28.61736298, -28.06196976, -89.44753265, 65.60739136, 4.57166576, 23.34475517, 0.82686663, -0.52335423, -0.14235058, -0.14875579, 0.09065422, -0.03016149, 0.02650207, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, -0.05394094, -1.02430201, 0.08813410, 3.34095526, -9.86855984, -0.01050376, -50.57000732, -27.76965714, 86.31978607, 93.21528625, -3.00982189, 77.45084381, 0.52383435, -0.57800227, -0.44036162, -0.44451401, 0.00140923, 0.02714414, -0.03358272, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, -0.00812279, -0.85668510, -0.44235930, -15.87784672, -14.71307182, -20.07489967, -28.52966881, -29.17275620, -89.73983765, 65.43141937, 4.69144392, 23.12549019, 0.82803124, -0.52215636, -0.14197907, -0.14683011, 0.08915646, -0.05025502, 0.02896848, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, -0.05516864, -1.02105772, 0.08810817, 2.38310742, -9.51355171, 0.08896530, -49.98538208, -26.51271439, 85.44285583, 93.24410248, -3.00544953, 77.35567474, 0.52407569, -0.57848382, -0.44001403, -0.44394696, 0.00271099, 0.02394259, -0.03272258, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, -0.05603798, -1.01646113, 0.08603357, 1.58550727, -9.25736713, 0.15076917, -49.98538208, -26.51271439, 85.44285583, 93.26480865, -3.00177836, 77.26304626, 0.52434474, -0.57892084, -0.43964401, -0.44342589, 0.00364932, 0.01936779, -0.03022821, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, -0.05943782, -1.01153278, 0.08430664, 1.03483033, -8.99600983, 0.22866555, -50.45308304, -26.77579689, 87.31365204, 93.27988434, -2.99901056, 77.17297363, 0.52462816, -0.57932520, -0.43926033, -0.44294238, 0.00710336, 0.01445481, -0.02820627, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, -0.06794814, -1.00739968, 0.08468547, 0.73044759, -8.65998936, 0.30661207, -50.10231018, -26.89272118, 88.65828705, 93.29172516, -2.99718976, 77.08621979, 0.52491093, -0.57970524, -0.43887600, -0.44249088, 0.01565159, 0.01033224, -0.02835438, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, -0.00715213, -0.85933185, -0.44187328, -13.99633980, -11.65147018, -15.95540714, -28.64659500, -28.14966393, -90.23677063, 65.26892853, 4.76156282, 22.94859123, 0.82904160, -0.52108419, -0.14146817, -0.14542437, 0.08990105, -0.04628779, 0.02593456, 0.00000000, 0.00000000, 0.00000000, 0.00000000
